Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,high_low_pct,price_change,volume_pct,volume_ma_5,volume_ma_15,SMA_5,SMA_15,SMA_60,SMA_240,EMA_10,EMA_30,RSI_7,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_7,VWAP,price_volume,order_book_imbalance
2023-09-18 09:30:00-04:00,327.79998779296875,330.31500244140625,326.8500061035156,328.8999938964844,4113749,0.0,0.0,0.0009129455157770305,0.010535106117944086,0.0009129455157770305,inf,822749.8,877306.3333333334,329.41829877929683,330.14741681315104,334.79982966471357,331.51358370910646,329.9791137779302,332.5576344347853,25.049742606534323,27.371812268883858,-1.9018410765477824,-1.8043915243664488,-0.09744955218133367,335.2627156690551,331.36506828613284,327.46742090321055,3.0992531696211936,331.8018349739628,1353012020.9916687,0.40837230602744246
2023-09-18 10:30:00-04:00,328.95001220703125,329.8299865722656,328.05999755859375,329.80999755859375,1786341,0.0,0.0,0.002766809604732856,0.0053666930256030835,0.002766809604732856,-0.5657632490460648,1180018.0,849546.3333333334,329.2802982910156,330.05808372395836,334.76332962402347,331.5336253656006,329.94836537441444,332.3803675395472,42.10342904415923,35.24638544241628,-1.7988574870039997,-1.803284716893959,0.00442722988995925,333.9353967345954,330.9235681640625,327.9117395935296,2.9093582901998625,331.779226981376,589153120.8488159,0.011293298159675065
2023-09-18 11:30:00-04:00,329.7699890136719,330.3999938964844,328.8999938964844,329.260009765625,1307131,0.0,0.0,-0.00166758981546955,0.0045556701558374345,-0.00166758981546955,-0.26826345025949694,1441444.2,773538.0,329.1023002441406,329.9774318684896,334.7191631201171,331.55420870910643,329.82320980918,332.179054134778,36.282422112783216,32.92302724758092,-1.741546208173645,-1.7909370151498964,0.04939080697625142,332.31357449571095,330.48706865234374,328.6605628089765,2.7080213915998823,331.764768999221,430385965.8249512,0.7599894205222507
2023-09-18 12:30:00-04:00,329.2900085449219,329.6199951171875,327.94000244140625,328.4599914550781,1091090,0.0,0.0,-0.0024297463609879166,0.0051147558895647555,-0.0024297463609879166,-0.16527876700958055,1659662.2,723764.6666666666,329.0059985351562,329.80076560872396,334.66032964436846,331.5787503096517,329.575351926616,331.9391146070555,29.38740236530502,29.841578579360515,-1.7406166531430927,-1.7808729427485357,0.04025628960544303,331.83848054736234,330.23156328125003,328.6246460151377,2.5611601464829348,331.7483428371953,358379412.0767212,0.6904813805220241
2023-09-18 13:30:00-04:00,328.4800109863281,328.6400146484375,327.3399963378906,327.94500732421875,1161643,0.0,0.0,-0.0015678747617875466,0.003964135088239438,-0.0015678747617875466,0.06466286007570421,1891990.8,630663.6,328.875,329.64976666666666,334.59107976643884,331.6008544458008,329.27892563527104,331.6814302662273,25.71709924709434,28.02332896589796,-1.7611336372402207,-1.776925081646873,0.015791444406652255,331.59492635059803,330.0078129760742,328.4206996015504,2.3809970270634975,331.72711708183635,380955022.14312744,0.5346134885384206
2023-09-18 14:30:00-04:00,327.9599914550781,328.1700134277344,326.3599853515625,327.77630615234375,1609716,0.0,0.0,-0.0005144190888938249,0.005522144347220177,-0.0005144190888938249,0.3857234968058172,1391184.2,737978.0,328.6502624511719,329.4988537434896,334.5320182023112,331.6160473677572,329.0057220929206,331.429486775009,24.545488219586673,27.433638563126877,-1.770595941770864,-1.775659253671671,0.005063311900806999,331.2808405909112,329.7731282226563,328.26541585440134,2.29943003407898,331.6939223218446,527626764.4343262,0.217514457677113
2023-09-18 15:30:00-04:00,327.739990234375,329.32000732421875,327.2200012207031,329.1000061035156,1881281,0.0,0.0,0.004038424762028647,0.006381057625550714,0.004038424762028647,0.16870367195207114,1410172.2,863396.7333333333,328.5082641601563,329.4248541503906,334.4853516373698,331.64548525939944,329.0228646403015,331.2791976994288,46.75209629534744,38.38882906975839,-1.6522373985971512,-1.7509748826567673,0.09873748405961602,331.1153633807908,329.6706288330078,328.2258942852248,2.270940901141358,331.6657274866935,619129588.582428,0.1047621815595413
2023-09-18 16:00:00-04:00,329.1,329.85,328.4,329.0,0,0.0,0.0,-0.00030387754986604953,0.0044072948328268855,-0.00030387754986604953,-1.0,1148746.0,863396.7333333333,328.4562622070313,329.34752081705733,334.4351199707031,331.6717977695719,329.01870743297394,331.13215268656245,45.56998161443882,37.92301873043016,-1.5486551248970954,-1.710510931104833,0.16185580620773754,331.03026673191766,329.597139453125,328.16401217433236,2.1536636295497416,331.6657274866935,0.0,0.5862068965112933
2023-09-19 09:30:00-04:00,326.1700134277344,328.75,324.8699951171875,325.69000244140625,4620100,0.0,0.0,-0.004919027065669934,0.011913183867258984,-0.004919027065669934,inf,924020.0,690922.0,328.05720048828124,328.6031542317708,333.3409030761719,331.8786978204345,328.2523667292985,329.8571645673179,16.05551109516334,25.06933786469979,-1.1194267412149088,-1.0902928994250178,-0.02913384178989098,330.1217509607547,328.7279407348633,327.3341305089719,2.564088876083624,331.5531611591921,1504720380.279541,0.7886581720734287
2023-09-19 10:30:00-04:00,325.67999267578125,326.0,324.510009765625,325.6499938964844,2053662,0.0,0.0,-0.00012284241033488907,0.004575434553358625,-0.00012284241033488907,-0.5554940369256076,1334752.4,755093.4666666667,327.3371992675781,328.4158210611979,333.1644029744466,331.8907811283365,327.7792080324232,329.58573420145774,15.901270812196714,24.94258737703558,-1.2569999012777657,-1.1236342997955675,-0.13336560148219823,330.27871740775265,328.5633654296875,326.84801345162236,2.410646212982392,331.49471383632067,668775017.7654419,0.23490496475565836
2023-09-19 11:30:00-04:00,325.6000061035156,326.6780090332031,325.489990234375,326.04998779296875,1275221,0.0,0.0,0.0012282938860166404,0.00364367073549004,0.0012282938860166404,-0.37905020397709066,1589796.6,762665.3333333334,326.68319682617187,328.28948642578126,332.9902361043294,331.88786441080725,327.4648043525223,329.3576215299423,24.375208496794244,28.81752868107739,-1.3185520104248667,-1.1626178419214275,-0.15593416850343922,330.33754159640046,328.43586481933596,326.53418804227147,2.2359851538174964,331.4629891057523,415785791.4833374,0.5286290425715479
2023-09-19 12:30:00-04:00,326.0199890136719,327.3599853515625,325.55999755859375,326.7950134277344,1133097,0.0,0.0,0.002285004332644558,0.0055080026285859755,0.002285004332644558,-0.11145048583735684,1816416.0,730890.7333333333,326.2969995117188,328.22406691080727,332.83331966145835,331.8835977990722,327.34302418437903,329.19229197496117,37.9594684593781,35.49716583148101,-1.2923181192576294,-1.188557897388668,-0.1037602218689615,330.2978754327649,328.33061579589844,326.363356159032,2.17369981655339,331.4376908655075,370290449.32992554,0.3138754196021073
2023-09-19 13:30:00-04:00,326.79998779296875,328.6700134277344,326.79998779296875,328.0299987792969,1383575,0.0,0.0,0.003779082607806128,0.005700776275720454,0.003779082607806128,0.22105609669781145,2093131.0,697710.3333333334,326.4429992675781,328.15273308919274,332.6911529744466,331.8838894962565,327.46792865618227,329.1173053171764,53.95480795486861,44.752054811245,-1.1585198788252455,-1.1825502936759835,0.02403041485073798,330.14325745691036,328.2416158569336,326.33997425695685,2.13102841418862,331.41507083005234,453854105.5610657,0.3422491309770145
2023-09-19 14:30:00-04:00,328.0400085449219,329.19000244140625,327.55010986328125,328.25,1300260,0.0,0.0,0.0006706740893267504,0.004995864670601676,0.0006706740893267504,-0.06021719097266143,1429163.0,784394.3333333334,326.9549987792969,328.1027330891927,332.53598630778,331.88566778096515,327.6101234459673,329.0613501354231,56.296574025667546,46.23206180206951,-1.0229397369053572,-1.1506281823218583,0.12768844541650104,330.0602953538642,328.19111536865233,326.32193538344046,2.060866151893817,331.3969824819116,426810345.0,0.5732097662297474
