Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-14 04:26:00-04:00,233.0,233.0,233.0,233.0,0,0.0,0.0
2025-08-14 04:27:00-04:00,233.0,233.0,233.0,233.0,0,0.0,0.0
2025-08-14 04:28:00-04:00,233.0,233.0,233.0,233.0,0,0.0,0.0
2025-08-14 04:29:00-04:00,233.0,233.0,232.99,232.99,0,0.0,0.0
2025-08-14 04:30:00-04:00,232.98,232.99,232.97,232.98,0,0.0,0.0
2025-08-14 04:31:00-04:00,232.99,233.08,232.99,233.08,0,0.0,0.0
2025-08-14 04:32:00-04:00,233.07,233.07,233.07,233.07,0,0.0,0.0
2025-08-14 04:33:00-04:00,233.0,233.06,233.0,233.0,0,0.0,0.0
2025-08-14 04:34:00-04:00,233.0,233.0,233.0,233.0,0,0.0,0.0
2025-08-14 04:35:00-04:00,232.98,232.98,232.98,232.98,0,0.0,0.0
2025-08-14 04:36:00-04:00,232.98,232.98,232.9,232.9,0,0.0,0.0
2025-08-14 04:37:00-04:00,232.9,232.94,232.9,232.94,0,0.0,0.0
2025-08-14 04:38:00-04:00,232.9,232.9,232.9,232.9,0,0.0,0.0
2025-08-14 04:39:00-04:00,232.89,232.89,232.71,232.75,0,0.0,0.0
2025-08-14 04:40:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:41:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:42:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:43:00-04:00,232.79,232.85,232.75,232.8,0,0.0,0.0
2025-08-14 04:45:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:46:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:47:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:49:00-04:00,232.84,232.84,232.79,232.79,0,0.0,0.0
2025-08-14 04:50:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:52:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:53:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 04:55:00-04:00,232.76,232.81,232.76,232.81,0,0.0,0.0
2025-08-14 04:58:00-04:00,232.77,232.77,232.76,232.76,0,0.0,0.0
2025-08-14 04:59:00-04:00,232.76,232.77,232.75,232.75,0,0.0,0.0
2025-08-14 05:00:00-04:00,232.75,232.76,232.75,232.76,0,0.0,0.0
2025-08-14 05:02:00-04:00,232.75,232.78,232.75,232.78,0,0.0,0.0
2025-08-14 05:03:00-04:00,232.75,232.75,232.71,232.74,0,0.0,0.0
2025-08-14 05:04:00-04:00,232.74,232.74,232.72,232.72,0,0.0,0.0
2025-08-14 05:05:00-04:00,232.73,232.73,232.73,232.73,0,0.0,0.0
2025-08-14 05:06:00-04:00,232.7,232.7,232.65,232.65,0,0.0,0.0
2025-08-14 05:07:00-04:00,232.68,232.68,232.68,232.68,0,0.0,0.0
2025-08-14 05:08:00-04:00,232.62,232.62,232.62,232.62,0,0.0,0.0
2025-08-14 05:09:00-04:00,232.62,232.62,232.61,232.61,0,0.0,0.0
2025-08-14 05:10:00-04:00,232.61,232.61,232.6,232.61,0,0.0,0.0
2025-08-14 05:11:00-04:00,232.6,232.6,232.58,232.6,0,0.0,0.0
2025-08-14 05:12:00-04:00,232.56,232.56,232.56,232.56,0,0.0,0.0
2025-08-14 05:13:00-04:00,232.56,232.56,232.55,232.55,0,0.0,0.0
2025-08-14 05:14:00-04:00,232.55,232.55,232.51,232.51,0,0.0,0.0
2025-08-14 05:16:00-04:00,232.55,232.55,232.53,232.53,0,0.0,0.0
2025-08-14 05:17:00-04:00,232.56,232.56,232.52,232.52,0,0.0,0.0
2025-08-14 05:18:00-04:00,232.52,232.54,232.52,232.54,0,0.0,0.0
2025-08-14 05:19:00-04:00,232.61,232.61,232.61,232.61,0,0.0,0.0
2025-08-14 05:20:00-04:00,232.57,232.61,232.57,232.61,0,0.0,0.0
2025-08-14 05:22:00-04:00,232.61,232.64,232.61,232.64,0,0.0,0.0
2025-08-14 05:23:00-04:00,232.62,232.62,232.62,232.62,0,0.0,0.0
2025-08-14 05:24:00-04:00,232.65,232.65,232.62,232.62,0,0.0,0.0
2025-08-14 05:25:00-04:00,232.61,232.61,232.6,232.6,0,0.0,0.0
2025-08-14 05:26:00-04:00,232.62,232.64,232.61,232.64,0,0.0,0.0
2025-08-14 05:27:00-04:00,232.68,232.68,232.68,232.68,0,0.0,0.0
2025-08-14 05:28:00-04:00,232.67,232.76,232.67,232.75,0,0.0,0.0
2025-08-14 05:29:00-04:00,232.75,232.76,232.75,232.75,0,0.0,0.0
2025-08-14 05:30:00-04:00,232.75,232.75,232.75,232.75,0,0.0,0.0
2025-08-14 05:31:00-04:00,232.8,232.8,232.75,232.75,0,0.0,0.0
2025-08-14 05:32:00-04:00,232.75,232.75,232.75,232.75,0,0.0,0.0
2025-08-14 05:33:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 05:34:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 05:37:00-04:00,232.8,232.8,232.8,232.8,0,0.0,0.0
2025-08-14 05:38:00-04:00,232.8,232.8,232.76,232.76,0,0.0,0.0
2025-08-14 05:39:00-04:00,232.76,232.76,232.76,232.76,0,0.0,0.0
2025-08-14 05:40:00-04:00,232.76,232.76,232.74,232.74,0,0.0,0.0
2025-08-14 05:41:00-04:00,232.75,232.75,232.75,232.75,0,0.0,0.0
2025-08-14 05:42:00-04:00,232.75,232.75,232.75,232.75,0,0.0,0.0
2025-08-14 05:43:00-04:00,232.75,232.75,232.66,232.66,0,0.0,0.0
2025-08-14 05:45:00-04:00,232.66,232.66,232.66,232.66,0,0.0,0.0
2025-08-14 05:46:00-04:00,232.69,232.7,232.69,232.7,0,0.0,0.0
2025-08-14 05:50:00-04:00,232.7,232.71,232.66,232.66,0,0.0,0.0
2025-08-14 05:51:00-04:00,232.7,232.72,232.65,232.65,0,0.0,0.0
2025-08-14 05:52:00-04:00,232.65,232.67,232.65,232.67,0,0.0,0.0
2025-08-14 05:53:00-04:00,232.65,232.65,232.65,232.65,0,0.0,0.0
2025-08-14 05:54:00-04:00,232.67,232.67,232.65,232.65,0,0.0,0.0
2025-08-14 05:57:00-04:00,232.66,232.66,232.66,232.66,0,0.0,0.0
2025-08-14 05:59:00-04:00,232.66,232.66,232.66,232.66,0,0.0,0.0
2025-08-14 06:00:00-04:00,232.65,232.66,232.65,232.66,0,0.0,0.0
2025-08-14 06:03:00-04:00,232.67,232.67,232.67,232.67,0,0.0,0.0
2025-08-14 06:04:00-04:00,232.69,232.69,232.69,232.69,0,0.0,0.0
2025-08-14 06:05:00-04:00,232.67,232.67,232.66,232.66,0,0.0,0.0
2025-08-14 06:06:00-04:00,232.66,232.67,232.63,232.63,0,0.0,0.0
2025-08-14 06:07:00-04:00,232.63,232.63,232.61,232.61,0,0.0,0.0
2025-08-14 06:08:00-04:00,232.61,232.61,232.55,232.55,0,0.0,0.0
2025-08-14 06:09:00-04:00,232.57,232.62,232.57,232.62,0,0.0,0.0
2025-08-14 06:11:00-04:00,232.62,232.62,232.62,232.62,0,0.0,0.0
2025-08-14 06:12:00-04:00,232.61,232.61,232.61,232.61,0,0.0,0.0
2025-08-14 06:13:00-04:00,232.58,232.58,232.58,232.58,0,0.0,0.0
2025-08-14 06:14:00-04:00,232.57,232.57,232.54,232.54,0,0.0,0.0
2025-08-14 06:15:00-04:00,232.55,232.59,232.55,232.59,0,0.0,0.0
2025-08-14 06:16:00-04:00,232.62,232.67,232.59,232.67,0,0.0,0.0
2025-08-14 06:17:00-04:00,232.63,232.63,232.63,232.63,0,0.0,0.0
2025-08-14 06:19:00-04:00,232.63,232.65,232.63,232.65,0,0.0,0.0
2025-08-14 06:20:00-04:00,232.65,232.65,232.58,232.58,0,0.0,0.0
2025-08-14 06:21:00-04:00,232.57,232.65,232.57,232.59,0,0.0,0.0
2025-08-14 06:22:00-04:00,232.65,232.66,232.65,232.66,0,0.0,0.0
2025-08-14 06:24:00-04:00,232.64,232.66,232.64,232.66,0,0.0,0.0
2025-08-14 06:26:00-04:00,232.64,232.64,232.64,232.64,0,0.0,0.0
2025-08-14 06:27:00-04:00,232.6,232.6,232.58,232.58,0,0.0,0.0
2025-08-14 06:28:00-04:00,232.55,232.56,232.55,232.56,0,0.0,0.0
2025-08-14 06:30:00-04:00,232.56,232.6,232.56,232.6,0,0.0,0.0
2025-08-14 06:31:00-04:00,232.64,232.7,232.64,232.66,0,0.0,0.0
2025-08-14 06:32:00-04:00,232.65,232.65,232.65,232.65,0,0.0,0.0
2025-08-14 06:33:00-04:00,232.63,232.69,232.62,232.69,0,0.0,0.0
2025-08-14 06:36:00-04:00,232.67,232.67,232.67,232.67,0,0.0,0.0
2025-08-14 06:37:00-04:00,232.75,232.75,232.75,232.75,0,0.0,0.0
2025-08-14 06:38:00-04:00,232.82,232.82,232.82,232.82,0,0.0,0.0
2025-08-14 06:39:00-04:00,232.74,232.74,232.73,232.73,0,0.0,0.0
2025-08-14 06:40:00-04:00,232.73,232.73,232.73,232.73,0,0.0,0.0
2025-08-14 06:42:00-04:00,232.74,232.74,232.74,232.74,0,0.0,0.0
2025-08-14 06:43:00-04:00,232.74,232.74,232.68,232.68,0,0.0,0.0
2025-08-14 06:44:00-04:00,232.66,232.7,232.66,232.7,0,0.0,0.0
2025-08-14 06:45:00-04:00,232.66,232.69,232.59,232.69,0,0.0,0.0
2025-08-14 06:48:00-04:00,232.67,232.7,232.64,232.64,0,0.0,0.0
2025-08-14 06:49:00-04:00,232.58,232.58,232.58,232.58,0,0.0,0.0
2025-08-14 06:50:00-04:00,232.65,232.65,232.65,232.65,0,0.0,0.0
2025-08-14 06:51:00-04:00,232.62,232.62,232.61,232.61,0,0.0,0.0
2025-08-14 06:52:00-04:00,232.62,232.62,232.61,232.61,0,0.0,0.0
2025-08-14 06:55:00-04:00,232.64,232.64,232.64,232.64,0,0.0,0.0
2025-08-14 06:56:00-04:00,232.65,232.65,232.65,232.65,0,0.0,0.0
2025-08-14 06:57:00-04:00,232.66,232.66,232.66,232.66,0,0.0,0.0
2025-08-14 06:58:00-04:00,232.67,232.67,232.67,232.67,0,0.0,0.0
2025-08-14 06:59:00-04:00,232.71,232.71,232.71,232.71,0,0.0,0.0
2025-08-14 07:00:00-04:00,232.75,232.87,232.75,232.87,0,0.0,0.0
2025-08-14 07:01:00-04:00,232.86,232.86,232.86,232.86,0,0.0,0.0
2025-08-14 07:02:00-04:00,232.84,232.84,232.81,232.84,0,0.0,0.0
2025-08-14 07:03:00-04:00,232.81,232.81,232.81,232.81,0,0.0,0.0
2025-08-14 07:04:00-04:00,232.84,232.84,232.82,232.84,0,0.0,0.0
2025-08-14 07:05:00-04:00,232.84,232.86,232.84,232.84,0,0.0,0.0
2025-08-14 07:06:00-04:00,232.87,232.87,232.84,232.84,0,0.0,0.0
2025-08-14 07:07:00-04:00,232.81,232.95,232.81,232.95,0,0.0,0.0
2025-08-14 07:08:00-04:00,232.89,232.89,232.89,232.89,0,0.0,0.0
2025-08-14 07:09:00-04:00,232.89,232.89,232.79,232.8,0,0.0,0.0
2025-08-14 07:10:00-04:00,232.83,232.85,232.8,232.85,0,0.0,0.0
2025-08-14 07:11:00-04:00,232.87,232.87,232.87,232.87,0,0.0,0.0
2025-08-14 07:12:00-04:00,232.87,232.87,232.81,232.81,0,0.0,0.0
2025-08-14 07:13:00-04:00,232.82,232.82,232.82,232.82,0,0.0,0.0
2025-08-14 07:14:00-04:00,232.84,232.85,232.84,232.85,0,0.0,0.0
2025-08-14 07:15:00-04:00,232.89,232.89,232.89,232.89,0,0.0,0.0
2025-08-14 07:16:00-04:00,232.89,232.89,232.89,232.89,0,0.0,0.0
2025-08-14 07:17:00-04:00,232.85,232.89,232.85,232.85,0,0.0,0.0
2025-08-14 07:18:00-04:00,232.85,232.85,232.85,232.85,0,0.0,0.0
2025-08-14 07:19:00-04:00,232.85,232.91,232.85,232.91,0,0.0,0.0
2025-08-14 07:20:00-04:00,232.91,232.95,232.91,232.95,0,0.0,0.0
2025-08-14 07:21:00-04:00,232.97,233.56,232.97,233.51,0,0.0,0.0
2025-08-14 07:22:00-04:00,233.5,233.5,233.5,233.5,0,0.0,0.0
2025-08-14 07:23:00-04:00,233.51,233.55,233.5,233.5,0,0.0,0.0
2025-08-14 07:24:00-04:00,233.56,233.56,233.52,233.52,0,0.0,0.0
2025-08-14 07:25:00-04:00,233.52,233.53,233.5,233.5,0,0.0,0.0
2025-08-14 07:26:00-04:00,233.53,233.53,233.51,233.51,0,0.0,0.0
2025-08-14 07:27:00-04:00,233.51,233.56,233.51,233.56,0,0.0,0.0
2025-08-14 07:28:00-04:00,233.58,233.75,233.58,233.67,0,0.0,0.0
2025-08-14 07:29:00-04:00,233.7,233.78,233.69,233.78,0,0.0,0.0
2025-08-14 07:30:00-04:00,233.8,233.81,233.77,233.81,0,0.0,0.0
2025-08-14 07:31:00-04:00,233.81,233.83,233.79,233.79,0,0.0,0.0
2025-08-14 07:32:00-04:00,233.75,233.8,233.75,233.8,0,0.0,0.0
2025-08-14 07:33:00-04:00,233.83,233.84,233.83,233.84,0,0.0,0.0
2025-08-14 07:34:00-04:00,233.84,233.84,233.79,233.79,0,0.0,0.0
2025-08-14 07:35:00-04:00,233.71,234.1,233.67,234.05,0,0.0,0.0
2025-08-14 07:36:00-04:00,234.04,234.2,234.0,234.09,0,0.0,0.0
2025-08-14 07:37:00-04:00,234.09,234.13,234.09,234.13,0,0.0,0.0
2025-08-14 07:38:00-04:00,234.13,234.18,234.1,234.11,0,0.0,0.0
2025-08-14 07:39:00-04:00,234.09,234.09,234.01,234.08,0,0.0,0.0
2025-08-14 07:40:00-04:00,234.08,234.15,234.05,234.15,0,0.0,0.0
2025-08-14 07:41:00-04:00,234.18,234.22,234.18,234.18,0,0.0,0.0
2025-08-14 07:42:00-04:00,234.21,234.26,234.14,234.15,0,0.0,0.0
2025-08-14 07:43:00-04:00,234.2,234.2,234.15,234.15,0,0.0,0.0
2025-08-14 07:44:00-04:00,234.14,234.99,234.14,234.33,0,0.0,0.0
2025-08-14 07:45:00-04:00,234.36,234.36,234.25,234.31,0,0.0,0.0
2025-08-14 07:46:00-04:00,234.31,234.32,234.1,234.11,0,0.0,0.0
2025-08-14 07:47:00-04:00,234.12,234.27,234.11,234.27,0,0.0,0.0
2025-08-14 07:48:00-04:00,234.3,234.3,234.3,234.3,0,0.0,0.0
2025-08-14 07:49:00-04:00,234.26,234.28,234.25,234.28,0,0.0,0.0
2025-08-14 07:50:00-04:00,234.28,234.51,234.28,234.45,0,0.0,0.0
2025-08-14 07:51:00-04:00,234.45,234.49,234.43,234.47,0,0.0,0.0
2025-08-14 07:52:00-04:00,234.43,234.43,234.4,234.4,0,0.0,0.0
2025-08-14 07:53:00-04:00,234.27,234.27,234.18,234.18,0,0.0,0.0
2025-08-14 07:54:00-04:00,234.16,234.17,234.1,234.14,0,0.0,0.0
2025-08-14 07:55:00-04:00,234.05,234.11,234.05,234.05,0,0.0,0.0
2025-08-14 07:56:00-04:00,234.1,234.18,234.1,234.15,0,0.0,0.0
2025-08-14 07:57:00-04:00,234.19,234.3,234.19,234.3,0,0.0,0.0
2025-08-14 07:58:00-04:00,234.34,234.35,234.34,234.35,0,0.0,0.0
2025-08-14 07:59:00-04:00,234.35,234.36,234.22,234.22,0,0.0,0.0
2025-08-14 08:00:00-04:00,232.9,234.9,232.5,234.2,0,0.0,0.0
2025-08-14 08:01:00-04:00,232.88,234.26,232.63,234.2,0,0.0,0.0
2025-08-14 08:02:00-04:00,233.7997,234.4,233.7997,234.25,0,0.0,0.0
2025-08-14 08:03:00-04:00,234.25,234.25,234.07,234.09,0,0.0,0.0
2025-08-14 08:04:00-04:00,234.09,234.2,234.09,234.09,0,0.0,0.0
2025-08-14 08:05:00-04:00,234.09,234.12,233.33,234.04,0,0.0,0.0
2025-08-14 08:06:00-04:00,234.11,234.11,234.01,234.01,0,0.0,0.0
2025-08-14 08:07:00-04:00,234.09,234.1,233.89,233.89,0,0.0,0.0
2025-08-14 08:08:00-04:00,233.95,234.0,233.87,233.88,0,0.0,0.0
2025-08-14 08:09:00-04:00,233.91,233.92,233.76,233.9,0,0.0,0.0
2025-08-14 08:10:00-04:00,233.9,233.9,233.76,233.887,0,0.0,0.0
2025-08-14 08:11:00-04:00,233.77,233.92,233.77,233.78,0,0.0,0.0
2025-08-14 08:12:00-04:00,233.91,234.0,233.85,233.95,0,0.0,0.0
2025-08-14 08:13:00-04:00,233.9881,234.12,233.9002,234.06,0,0.0,0.0
2025-08-14 08:14:00-04:00,234.07,234.12,234.01,234.1128,0,0.0,0.0
2025-08-14 08:15:00-04:00,234.07,234.1,234.0,234.1,0,0.0,0.0
2025-08-14 08:16:00-04:00,234.04,234.12,234.04,234.12,0,0.0,0.0
2025-08-14 08:17:00-04:00,234.12,234.2,234.1,234.11,0,0.0,0.0
2025-08-14 08:18:00-04:00,234.12,234.25,234.05,234.25,0,0.0,0.0
2025-08-14 08:19:00-04:00,234.24,234.25,234.13,234.23,0,0.0,0.0
2025-08-14 08:20:00-04:00,234.17,234.25,234.05,234.2085,0,0.0,0.0
2025-08-14 08:21:00-04:00,234.2085,234.23,234.05,234.2,0,0.0,0.0
2025-08-14 08:22:00-04:00,234.2,234.2,234.08,234.08,0,0.0,0.0
2025-08-14 08:23:00-04:00,234.11,234.2,234.08,234.17,0,0.0,0.0
2025-08-14 08:24:00-04:00,234.096,234.2,234.0,234.0,0,0.0,0.0
2025-08-14 08:25:00-04:00,234.08,234.15,233.9,234.01,0,0.0,0.0
2025-08-14 08:26:00-04:00,234.0,234.0,233.71,233.84,0,0.0,0.0
2025-08-14 08:27:00-04:00,233.97,234.0,233.8,233.8238,0,0.0,0.0
2025-08-14 08:28:00-04:00,233.92,233.93,233.8,233.86,0,0.0,0.0
2025-08-14 08:29:00-04:00,233.75,233.9,233.75,233.8,0,0.0,0.0
2025-08-14 08:30:00-04:00,233.9,233.9,232.91,233.29,0,0.0,0.0
2025-08-14 08:31:00-04:00,233.11,233.45,233.01,233.45,0,0.0,0.0
2025-08-14 08:32:00-04:00,233.4,233.45,233.12,233.15,0,0.0,0.0
2025-08-14 08:33:00-04:00,233.15,233.25,232.81,232.86,0,0.0,0.0
2025-08-14 08:34:00-04:00,232.8219,233.2499,232.8,232.87,0,0.0,0.0
2025-08-14 08:35:00-04:00,233.25,233.25,232.7004,232.7004,0,0.0,0.0
2025-08-14 08:36:00-04:00,232.7,232.75,232.45,232.473,0,0.0,0.0
2025-08-14 08:37:00-04:00,232.47,232.8,232.4,232.79,0,0.0,0.0
2025-08-14 08:38:00-04:00,232.66,232.78,232.25,232.2714,0,0.0,0.0
2025-08-14 08:39:00-04:00,232.29,232.48,232.15,232.29,0,0.0,0.0
2025-08-14 08:40:00-04:00,232.34,232.94,232.21,232.84,0,0.0,0.0
2025-08-14 08:41:00-04:00,232.6,232.69,232.5,232.6,0,0.0,0.0
2025-08-14 08:42:00-04:00,232.5,232.7,232.5,232.69,0,0.0,0.0
2025-08-14 08:43:00-04:00,232.6793,232.85,232.6019,232.82,0,0.0,0.0
2025-08-14 08:44:00-04:00,232.81,232.85,232.75,232.7506,0,0.0,0.0
2025-08-14 08:45:00-04:00,232.8,232.87,232.7,232.7,0,0.0,0.0
2025-08-14 08:46:00-04:00,232.7,232.94,232.7,232.8,0,0.0,0.0
2025-08-14 08:47:00-04:00,232.7,232.94,232.7,232.7013,0,0.0,0.0
2025-08-14 08:48:00-04:00,232.7,232.74,232.6,232.74,0,0.0,0.0
2025-08-14 08:49:00-04:00,232.6,232.9,232.6,232.7531,0,0.0,0.0
2025-08-14 08:50:00-04:00,232.85,233.25,232.74,233.1399,0,0.0,0.0
2025-08-14 08:51:00-04:00,233.14,233.14,232.9,233.0,0,0.0,0.0
2025-08-14 08:52:00-04:00,233.0,233.05,232.9,232.9,0,0.0,0.0
2025-08-14 08:53:00-04:00,232.9499,232.95,232.64,232.76,0,0.0,0.0
2025-08-14 08:54:00-04:00,232.64,232.8,232.6,232.7,0,0.0,0.0
2025-08-14 08:55:00-04:00,232.7,232.95,232.7,232.71,0,0.0,0.0
2025-08-14 08:56:00-04:00,232.85,232.85,232.6,232.83,0,0.0,0.0
2025-08-14 08:57:00-04:00,232.83,232.9,232.64,232.64,0,0.0,0.0
2025-08-14 08:58:00-04:00,232.64,232.9,232.6,232.6014,0,0.0,0.0
2025-08-14 08:59:00-04:00,232.6881,232.95,232.6,232.6681,0,0.0,0.0
2025-08-14 09:00:00-04:00,232.76,232.95,232.7,232.77,0,0.0,0.0
2025-08-14 09:01:00-04:00,232.69,232.7,232.5,232.6,0,0.0,0.0
2025-08-14 09:02:00-04:00,232.6013,232.76,232.5707,232.76,0,0.0,0.0
2025-08-14 09:03:00-04:00,232.66,232.75,232.5,232.5667,0,0.0,0.0
2025-08-14 09:04:00-04:00,232.6,232.75,232.5,232.51,0,0.0,0.0
2025-08-14 09:05:00-04:00,232.5,232.6267,232.5,232.6,0,0.0,0.0
2025-08-14 09:06:00-04:00,232.54,232.74,232.4,232.57,0,0.0,0.0
2025-08-14 09:08:00-04:00,232.64,232.7,232.56,232.5887,0,0.0,0.0
2025-08-14 09:09:00-04:00,232.59,232.75,232.53,232.67,0,0.0,0.0
2025-08-14 09:10:00-04:00,232.69,232.77,232.54,232.75,0,0.0,0.0
2025-08-14 09:11:00-04:00,232.5738,232.84,232.55,232.7,0,0.0,0.0
2025-08-14 09:12:00-04:00,232.81,232.84,232.66,232.77,0,0.0,0.0
2025-08-14 09:13:00-04:00,232.73,232.85,232.66,232.7,0,0.0,0.0
2025-08-14 09:14:00-04:00,232.71,232.83,232.55,232.6,0,0.0,0.0
2025-08-14 09:15:00-04:00,232.6,232.7,232.5,232.61,0,0.0,0.0
2025-08-14 09:16:00-04:00,232.51,232.58,232.5,232.5195,0,0.0,0.0
2025-08-14 09:17:00-04:00,232.4513,232.5,232.37,232.37,0,0.0,0.0
2025-08-14 09:18:00-04:00,232.38,232.45,232.35,232.4,0,0.0,0.0
2025-08-14 09:19:00-04:00,232.4,232.45,232.32,232.3501,0,0.0,0.0
2025-08-14 09:20:00-04:00,232.48,232.48,230.785,232.3,0,0.0,0.0
2025-08-14 09:21:00-04:00,232.26,232.43,231.23,232.28,0,0.0,0.0
2025-08-14 09:22:00-04:00,232.38,232.5,232.26,232.43,0,0.0,0.0
2025-08-14 09:23:00-04:00,232.47,232.5,232.3301,232.4,0,0.0,0.0
2025-08-14 09:24:00-04:00,232.45,232.5,232.4,232.5,0,0.0,0.0
2025-08-14 09:25:00-04:00,232.52,233.09,232.52,233.08,0,0.0,0.0
2025-08-14 09:26:00-04:00,233.01,233.4,232.88,233.1,0,0.0,0.0
2025-08-14 09:27:00-04:00,233.11,233.6,233.0,233.44,0,0.0,0.0
2025-08-14 09:28:00-04:00,234.02,234.23,233.5,233.99,0,0.0,0.0
2025-08-14 09:29:00-04:00,233.96,234.12,233.96,234.0,0,0.0,0.0
2025-08-14 09:30:00-04:00,234.05499267578125,234.80999755859375,233.77000427246094,234.7104034423828,5110033,0.0,0.0
2025-08-14 09:31:00-04:00,234.77000427246094,235.11000061035156,234.07339477539062,234.47000122070312,931704,0.0,0.0
2025-08-14 09:32:00-04:00,234.44500732421875,234.52999877929688,234.01010131835938,234.10000610351562,178167,0.0,0.0
2025-08-14 09:33:00-04:00,233.4499969482422,233.4499969482422,232.88999938964844,233.0749969482422,732690,0.0,0.0
2025-08-14 09:34:00-04:00,233.07049560546875,233.60000610351562,232.91000366210938,233.55999755859375,409004,0.0,0.0
2025-08-14 09:35:00-04:00,233.57000732421875,233.91000366210938,233.3699951171875,233.69000244140625,234089,0.0,0.0
2025-08-14 09:36:00-04:00,233.64999389648438,233.7696075439453,233.41000366210938,233.6199951171875,153018,0.0,0.0
2025-08-14 09:37:00-04:00,233.66000366210938,234.52000427246094,233.63999938964844,234.49000549316406,352034,0.0,0.0
2025-08-14 09:38:00-04:00,234.49000549316406,234.8300018310547,234.3300018310547,234.63999938964844,243659,0.0,0.0
2025-08-14 09:39:00-04:00,234.6221923828125,234.63499450683594,233.86000061035156,234.19000244140625,265488,0.0,0.0
2025-08-14 09:40:00-04:00,234.19000244140625,234.19000244140625,233.33999633789062,233.52999877929688,300655,0.0,0.0
2025-08-14 09:41:00-04:00,233.55020141601562,234.11959838867188,233.52999877929688,233.898193359375,178131,0.0,0.0
2025-08-14 09:42:00-04:00,233.89500427246094,233.94000244140625,233.55999755859375,233.7899932861328,190414,0.0,0.0
2025-08-14 09:43:00-04:00,233.80999755859375,233.8300018310547,233.4499969482422,233.4600067138672,180714,0.0,0.0
2025-08-14 09:44:00-04:00,233.4499969482422,233.92999267578125,233.4199981689453,233.90499877929688,141248,0.0,0.0
2025-08-14 09:45:00-04:00,233.88999938964844,234.19000244140625,233.8300018310547,233.95150756835938,159146,0.0,0.0
2025-08-14 09:46:00-04:00,233.92999267578125,234.02999877929688,233.64999389648438,233.66000366210938,130498,0.0,0.0
2025-08-14 09:47:00-04:00,233.66000366210938,234.0,233.60000610351562,233.8513946533203,100813,0.0,0.0
2025-08-14 09:48:00-04:00,233.83009338378906,233.89999389648438,233.6605987548828,233.80999755859375,99918,0.0,0.0
2025-08-14 09:49:00-04:00,233.8300018310547,234.08309936523438,233.8300018310547,234.07000732421875,122604,0.0,0.0
