Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,high_low_pct,price_change,volume_pct,volume_ma_5,volume_ma_15,SMA_5,SMA_15,SMA_60,SMA_240,EMA_10,EMA_30,RSI_7,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,ATR_7,VWAP,price_volume,order_book_imbalance
2025-08-14 09:30:00-04:00,335.760009765625,337.9599914550781,335.5,336.0899963378906,3946162,0.0,0.0,0.0014749812657834926,0.007319442654892215,0.0014749812657834926,inf,789232.4,263077.4666666667,335.40299926757814,334.65133308919275,335.9094532722982,339.6996166514079,335.0740339895406,335.1719675135187,81.04023874552985,63.66585158366952,-0.06351230969698918,-0.33827267761607865,0.2747603679190895,335.5823891907349,334.7319798168945,333.88157044305416,1.4792825146551078,336.51666259765625,1326265572.1287231,0.7601632571736294
2025-08-14 09:31:00-04:00,336.05499267578125,336.3611145019531,334.80670166015625,335.9200134277344,542886,0.0,0.0,-0.000505766050785228,0.004627330256198837,-0.000505766050785228,-0.862426833971844,897809.6,299269.86666666664,335.587001953125,334.7420006510417,335.85462016276045,339.67770004069007,335.22784843284853,335.2202285402423,73.96259331963495,60.824932255446754,0.01388401228763314,-0.2678413396353363,0.28172535192296944,335.666604957462,334.7570004882813,333.84739601910053,1.4900154185325032,336.41740835204473,182366272.409729,0.2837734367148352
2025-08-14 09:32:00-04:00,335.9590148925781,336.1217956542969,335.4100036621094,335.7250061035156,123382,0.0,0.0,-0.0005805171362934791,0.002120163762743458,-0.0005805171362934791,-0.7727294496450452,922486.0,307495.3333333333,335.7340031738281,334.8290010579428,335.78903693115234,339.65513756612137,335.3182407366061,335.25279483464703,66.2218630050247,57.646897556063436,0.05880779410665582,-0.20251151288693786,0.2613193069935937,335.7540822235971,334.79325079345705,333.832419363317,1.3788406433403597,336.399615932752,41422422.703063965,0.5574515519710745
2025-08-14 09:33:00-04:00,335.489990234375,335.489990234375,334.9060974121094,335.1199951171875,477374,0.0,0.0,-0.0018021028381233206,0.0017423395523189973,-0.0018021028381233206,2.869073284595808,1017960.8,339320.26666666666,335.69000219726564,334.86033406575524,335.72357018310544,339.6296375457763,335.28219607853,335.24422711094,48.028045091342385,49.079076217543985,0.04507133030779187,-0.15299494424799193,0.1980662745557838,335.7672975612008,334.8017505493164,333.836203537432,1.2988503644926297,336.2844801124847,159977572.54907227,0.6336695760164947
2025-08-14 09:34:00-04:00,335.0799865722656,336.6799011230469,334.92999267578125,336.1401062011719,356029,0.0,0.0,0.003044017363474927,0.005205890088635678,0.003044017363474927,-0.2541927293903732,1089166.6,363055.5333333333,335.7990234375,334.9770078125,335.6884286197917,339.60851298828123,335.4381797371921,335.3020257619227,66.2617792846714,59.90085130802429,0.1151718929450567,-0.09936157680938221,0.2145334697544389,335.9325098972659,334.873755859375,333.81500182148415,1.3632872334602004,336.2604337905903,119675625.87069702,0.3084703789433251
2025-08-14 09:35:00-04:00,336.1600036621094,337.80999755859375,336.1600036621094,337.32000732421875,472495,0.0,0.0,0.003510146814616366,0.004891479487306146,0.003510146814616366,0.3271250375671644,394433.2,394555.2,336.04502563476564,335.1836749674479,335.68509540852864,339.59217968546545,335.7803302075606,335.43221812078053,77.10218516836456,68.29402444292127,0.2629046524856449,-0.0269083309503768,0.2898129834360217,336.3255930798539,334.99975622558594,333.673919371318,1.4070878225975825,336.3271954162712,159382016.86065674,0.29696487689398166
2025-08-14 09:36:00-04:00,337.29998779296875,337.3771057128906,336.8399963378906,337.19500732421875,269421,0.0,0.0,-0.0003705679985944732,0.0015928746373268811,-0.0003705679985944732,-0.42979079143694643,339740.2,412516.6,336.3000244140625,335.3906754557292,335.6916788639323,339.5755755493164,336.03754422877114,335.54594645648626,74.15716890305953,66.70117905630849,0.36568211762448755,0.051609758764596066,0.3140723588598915,336.6278967362127,335.1315065917969,333.6351164473811,1.2828051872264992,336.3624712476589,90847416.06829834,0.3390340908459689
2025-08-14 09:37:00-04:00,337.20001220703125,337.3219909667969,336.6000061035156,337.20001220703125,244130,0.0,0.0,1.4842695484240664e-05,0.0021411175478782954,1.4842695484240664e-05,-0.09387167295793575,363889.8,428791.93333333335,336.59502563476565,335.5970096028646,335.7183457340495,339.55857560017904,336.2489020430002,335.6526603758763,74.20319642541517,66.73463334608911,0.44243770497894275,0.1297753480074654,0.3126623569714774,336.8891838655571,335.27050720214845,333.65183053873983,1.2026879980914635,336.38821311914023,82320638.98010254,0.16894919263870095
2025-08-14 09:38:00-04:00,337.260009765625,337.4200134277344,336.5400085449219,337.06500244140625,265751,0.0,0.0,-0.0004003848183199432,0.0026107868703024893,-0.0004003848183199432,0.08856347028222666,321565.2,446508.6666666667,336.98402709960936,335.800009765625,335.73476244140625,339.54138811035153,336.39728393361946,335.74377921881376,70.26468017113338,64.84213199657978,0.4867618139962815,0.20117264120522863,0.2855891727910529,337.09603473079903,335.39125732421877,333.6864799176385,1.1565904101944686,336.41281879752637,89575361.46380615,0.4034193368940933
2025-08-14 09:39:00-04:00,337.0899963378906,337.2998962402344,336.7300109863281,336.9549865722656,156473,0.0,0.0,-0.0003263936283617319,0.0016912800718680819,-0.0003263936283617319,-0.4112044733604012,281654.0,456940.2,337.1470031738281,336.0096755371094,335.7529288842773,339.5238672210693,336.49868441337327,335.8219216287139,66.88944112684737,63.26763670785556,0.5071653421667293,0.2623711813975288,0.24479416076920046,337.26064585107923,335.51950665283204,333.77836745458484,1.0727753878675803,336.42610866201915,52724357.61392212,0.605226518047381
2025-08-14 09:40:00-04:00,337.0,337.0400085449219,335.6000061035156,335.91400146484375,335788,0.0,0.0,-0.003089389232702855,0.004286818754582216,-0.003089389232702855,1.1459804566922087,254312.6,479326.06666666665,336.8658020019531,336.10460896809894,335.7466622420248,339.5017588938395,336.3923784227315,335.8278622633029,43.7106528857449,50.71825687777831,0.4343298033359133,0.2967629057852057,0.1375668975507076,337.2903120598394,335.60420672607427,333.91810139230915,1.1252363955159617,336.4148328970337,112795890.72387695,0.7819480353799371
2025-08-14 09:41:00-04:00,335.8999938964844,336.4668884277344,335.70001220703125,335.9100036621094,231206,0.0,0.0,-1.1901268529901365e-05,0.0022829811924104616,-1.1901268529901365e-05,-0.3114524640547012,246669.6,494739.8,336.6088012695312,336.16527587890624,335.7339956363932,339.4795505757649,336.30467392080016,335.83316170838725,43.64289336441458,50.67668397316998,0.371996382058569,0.31180960103987837,0.06018678101869063,337.3004783719577,335.6952069091797,334.08993544640174,1.0740420848284136,336.4027073388891,77664408.30670166,0.726172947495741
2025-08-14 09:42:00-04:00,335.93499755859375,336.95001220703125,335.8699951171875,336.881591796875,236087,0.0,0.0,0.0028924060735713297,0.003205924918850875,0.0028924060735713297,0.021111043831042453,245061.0,510478.93333333335,336.5451171875,336.29138199869794,335.7436888330078,339.4617238749186,336.4095680800865,335.90080235925745,60.85040139880605,59.38902705763806,0.3964259871694935,0.32873287826580144,0.06769310890369207,337.3856131947736,335.83403649902345,334.2824598032733,1.0748956569734616,336.4077789826837,79533364.36254883,0.06335122915491412
