Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-14 05:49:00-04:00,522.7,522.7,522.7,522.7,0,0.0,0.0
2025-08-14 05:50:00-04:00,522.72,522.75,522.72,522.75,0,0.0,0.0
2025-08-14 05:51:00-04:00,522.7,522.7,522.7,522.7,0,0.0,0.0
2025-08-14 05:53:00-04:00,522.66,522.66,522.65,522.65,0,0.0,0.0
2025-08-14 05:54:00-04:00,522.61,522.62,522.57,522.62,0,0.0,0.0
2025-08-14 05:56:00-04:00,522.62,522.62,522.62,522.62,0,0.0,0.0
2025-08-14 05:58:00-04:00,522.53,522.85,522.53,522.85,0,0.0,0.0
2025-08-14 05:59:00-04:00,522.66,522.66,522.62,522.62,0,0.0,0.0
2025-08-14 06:02:00-04:00,522.75,522.75,522.75,522.75,0,0.0,0.0
2025-08-14 06:03:00-04:00,522.7,522.7,522.7,522.7,0,0.0,0.0
2025-08-14 06:05:00-04:00,522.7,522.72,522.7,522.72,0,0.0,0.0
2025-08-14 06:06:00-04:00,522.72,522.72,522.72,522.72,0,0.0,0.0
2025-08-14 06:07:00-04:00,522.7,522.7,522.6,522.6,0,0.0,0.0
2025-08-14 06:08:00-04:00,522.61,522.61,522.61,522.61,0,0.0,0.0
2025-08-14 06:09:00-04:00,522.6,522.6,522.6,522.6,0,0.0,0.0
2025-08-14 06:10:00-04:00,522.5,522.5,522.5,522.5,0,0.0,0.0
2025-08-14 06:11:00-04:00,522.5,522.5,522.43,522.43,0,0.0,0.0
2025-08-14 06:13:00-04:00,522.56,522.6,522.56,522.6,0,0.0,0.0
2025-08-14 06:14:00-04:00,522.59,522.65,522.59,522.6,0,0.0,0.0
2025-08-14 06:17:00-04:00,522.55,522.55,522.55,522.55,0,0.0,0.0
2025-08-14 06:18:00-04:00,522.51,522.51,522.51,522.51,0,0.0,0.0
2025-08-14 06:19:00-04:00,522.5,522.5,522.5,522.5,0,0.0,0.0
2025-08-14 06:25:00-04:00,522.54,522.54,522.54,522.54,0,0.0,0.0
2025-08-14 06:28:00-04:00,522.5,522.5,522.5,522.5,0,0.0,0.0
2025-08-14 06:32:00-04:00,522.52,522.52,522.52,522.52,0,0.0,0.0
2025-08-14 06:34:00-04:00,522.55,522.55,522.55,522.55,0,0.0,0.0
2025-08-14 06:38:00-04:00,522.64,522.64,522.64,522.64,0,0.0,0.0
2025-08-14 06:42:00-04:00,522.55,522.55,522.55,522.55,0,0.0,0.0
2025-08-14 06:43:00-04:00,522.58,522.58,522.58,522.58,0,0.0,0.0
2025-08-14 06:44:00-04:00,522.45,522.45,522.45,522.45,0,0.0,0.0
2025-08-14 06:46:00-04:00,522.46,522.65,522.46,522.53,0,0.0,0.0
2025-08-14 06:49:00-04:00,522.53,522.64,522.53,522.57,0,0.0,0.0
2025-08-14 06:51:00-04:00,522.59,522.59,522.59,522.59,0,0.0,0.0
2025-08-14 06:54:00-04:00,522.63,522.65,522.63,522.65,0,0.0,0.0
2025-08-14 06:58:00-04:00,522.57,522.57,522.57,522.57,0,0.0,0.0
2025-08-14 06:59:00-04:00,522.57,522.57,522.5,522.5,0,0.0,0.0
2025-08-14 07:00:00-04:00,522.43,522.43,522.43,522.43,0,0.0,0.0
2025-08-14 07:01:00-04:00,522.41,522.41,522.38,522.38,0,0.0,0.0
2025-08-14 07:03:00-04:00,522.3,522.3,522.13,522.15,0,0.0,0.0
2025-08-14 07:04:00-04:00,522.15,522.15,522.15,522.15,0,0.0,0.0
2025-08-14 07:06:00-04:00,522.25,522.25,522.15,522.15,0,0.0,0.0
2025-08-14 07:07:00-04:00,522.25,522.25,522.25,522.25,0,0.0,0.0
2025-08-14 07:09:00-04:00,522.3,522.3,522.25,522.26,0,0.0,0.0
2025-08-14 07:13:00-04:00,522.28,522.28,522.26,522.26,0,0.0,0.0
2025-08-14 07:15:00-04:00,522.25,522.25,522.25,522.25,0,0.0,0.0
2025-08-14 07:16:00-04:00,522.25,522.25,522.22,522.22,0,0.0,0.0
2025-08-14 07:22:00-04:00,522.31,522.31,522.31,522.31,0,0.0,0.0
2025-08-14 07:24:00-04:00,522.36,522.42,522.36,522.42,0,0.0,0.0
2025-08-14 07:26:00-04:00,522.33,522.33,522.33,522.33,0,0.0,0.0
2025-08-14 07:28:00-04:00,522.3,522.34,522.2,522.21,0,0.0,0.0
2025-08-14 07:29:00-04:00,522.29,522.29,522.27,522.27,0,0.0,0.0
2025-08-14 07:30:00-04:00,522.17,522.34,522.16,522.34,0,0.0,0.0
2025-08-14 07:31:00-04:00,522.29,522.31,522.29,522.3,0,0.0,0.0
2025-08-14 07:32:00-04:00,522.28,522.28,522.28,522.28,0,0.0,0.0
2025-08-14 07:33:00-04:00,522.25,522.35,522.25,522.35,0,0.0,0.0
2025-08-14 07:34:00-04:00,522.35,522.4,522.35,522.4,0,0.0,0.0
2025-08-14 07:35:00-04:00,522.56,522.75,522.5,522.75,0,0.0,0.0
2025-08-14 07:36:00-04:00,522.56,522.56,522.56,522.56,0,0.0,0.0
2025-08-14 07:37:00-04:00,522.21,522.5,522.21,522.23,0,0.0,0.0
2025-08-14 07:40:00-04:00,522.56,522.62,522.56,522.62,0,0.0,0.0
2025-08-14 07:41:00-04:00,522.5,522.5,522.5,522.5,0,0.0,0.0
2025-08-14 07:42:00-04:00,522.35,522.35,522.35,522.35,0,0.0,0.0
2025-08-14 07:43:00-04:00,522.24,522.25,522.24,522.25,0,0.0,0.0
2025-08-14 07:44:00-04:00,522.24,522.62,522.24,522.41,0,0.0,0.0
2025-08-14 07:45:00-04:00,522.53,522.55,522.53,522.55,0,0.0,0.0
2025-08-14 07:46:00-04:00,522.49,522.55,522.41,522.41,0,0.0,0.0
2025-08-14 07:47:00-04:00,522.48,522.49,522.48,522.49,0,0.0,0.0
2025-08-14 07:50:00-04:00,522.5,522.5,522.5,522.5,0,0.0,0.0
2025-08-14 07:52:00-04:00,522.4,522.4,522.38,522.38,0,0.0,0.0
2025-08-14 07:54:00-04:00,522.37,522.37,522.37,522.37,0,0.0,0.0
2025-08-14 07:55:00-04:00,522.44,522.46,522.44,522.46,0,0.0,0.0
2025-08-14 07:56:00-04:00,522.46,522.46,522.46,522.46,0,0.0,0.0
2025-08-14 07:58:00-04:00,522.44,522.44,522.44,522.44,0,0.0,0.0
2025-08-14 07:59:00-04:00,522.4,522.41,522.31,522.4,0,0.0,0.0
2025-08-14 08:00:00-04:00,522.1,522.9,520.549,522.315,0,0.0,0.0
2025-08-14 08:01:00-04:00,522.315,522.54,520.82,522.2,0,0.0,0.0
2025-08-14 08:02:00-04:00,522.2,522.54,522.2,522.44,0,0.0,0.0
2025-08-14 08:03:00-04:00,522.529,522.54,522.43,522.54,0,0.0,0.0
2025-08-14 08:04:00-04:00,522.5345,522.54,522.32,522.43,0,0.0,0.0
2025-08-14 08:05:00-04:00,522.45,522.54,520.58,522.45,0,0.0,0.0
2025-08-14 08:06:00-04:00,522.45,522.54,522.32,522.5388,0,0.0,0.0
2025-08-14 08:07:00-04:00,522.54,522.54,522.18,522.54,0,0.0,0.0
2025-08-14 08:08:00-04:00,522.43,522.43,522.35,522.35,0,0.0,0.0
2025-08-14 08:09:00-04:00,522.295,522.41,522.25,522.33,0,0.0,0.0
2025-08-14 08:10:00-04:00,522.4084,522.41,522.355,522.355,0,0.0,0.0
2025-08-14 08:11:00-04:00,522.41,522.54,522.41,522.5233,0,0.0,0.0
2025-08-14 08:12:00-04:00,522.45,522.73,522.4,522.65,0,0.0,0.0
2025-08-14 08:13:00-04:00,522.565,522.73,522.41,522.4481,0,0.0,0.0
2025-08-14 08:14:00-04:00,522.59,522.702,522.45,522.702,0,0.0,0.0
2025-08-14 08:15:00-04:00,522.59,522.89,522.59,522.67,0,0.0,0.0
2025-08-14 08:16:00-04:00,522.625,522.89,522.625,522.89,0,0.0,0.0
2025-08-14 08:17:00-04:00,522.75,522.78,522.5,522.58,0,0.0,0.0
2025-08-14 08:18:00-04:00,522.73,522.73,522.58,522.73,0,0.0,0.0
2025-08-14 08:19:00-04:00,522.73,522.73,522.64,522.7,0,0.0,0.0
2025-08-14 08:20:00-04:00,522.73,522.73,522.613,522.665,0,0.0,0.0
2025-08-14 08:21:00-04:00,522.665,522.73,522.55,522.6966,0,0.0,0.0
2025-08-14 08:22:00-04:00,522.55,522.6488,522.525,522.6,0,0.0,0.0
2025-08-14 08:23:00-04:00,522.6,522.65,522.4512,522.5475,0,0.0,0.0
2025-08-14 08:24:00-04:00,522.45,522.65,522.45,522.65,0,0.0,0.0
2025-08-14 08:25:00-04:00,522.605,522.65,522.55,522.56,0,0.0,0.0
2025-08-14 08:26:00-04:00,522.65,522.65,522.45,522.5,0,0.0,0.0
2025-08-14 08:27:00-04:00,522.6,522.65,522.45,522.45,0,0.0,0.0
2025-08-14 08:28:00-04:00,522.55,522.649,522.55,522.55,0,0.0,0.0
2025-08-14 08:29:00-04:00,522.712,522.8188,522.55,522.8188,0,0.0,0.0
2025-08-14 08:30:00-04:00,522.55,522.73,521.25,521.25,0,0.0,0.0
2025-08-14 08:31:00-04:00,521.3,522.56,521.3,521.5,0,0.0,0.0
2025-08-14 08:32:00-04:00,522.32,522.32,521.38,521.74,0,0.0,0.0
2025-08-14 08:33:00-04:00,521.43,522.4,521.2,521.31,0,0.0,0.0
2025-08-14 08:34:00-04:00,521.31,521.76,520.58,521.305,0,0.0,0.0
2025-08-14 08:35:00-04:00,520.76,520.9,520.58,520.6062,0,0.0,0.0
2025-08-14 08:36:00-04:00,520.6,520.8,520.38,520.455,0,0.0,0.0
2025-08-14 08:37:00-04:00,520.4,521.76,520.38,520.71,0,0.0,0.0
2025-08-14 08:38:00-04:00,520.7,521.76,520.7,521.0,0,0.0,0.0
2025-08-14 08:39:00-04:00,521.05,521.76,521.0,521.5,0,0.0,0.0
2025-08-14 08:40:00-04:00,521.6,521.76,521.15,521.55,0,0.0,0.0
2025-08-14 08:41:00-04:00,521.31,521.729,521.28,521.7,0,0.0,0.0
2025-08-14 08:42:00-04:00,521.45,521.7,520.58,521.375,0,0.0,0.0
2025-08-14 08:43:00-04:00,521.15,521.6,521.1,521.6,0,0.0,0.0
2025-08-14 08:44:00-04:00,521.1,521.6,521.1,521.3,0,0.0,0.0
2025-08-14 08:45:00-04:00,521.1,521.5,520.9845,521.5,0,0.0,0.0
2025-08-14 08:46:00-04:00,521.0,521.7,520.8,521.7,0,0.0,0.0
2025-08-14 08:47:00-04:00,521.1473,521.7,520.99,521.245,0,0.0,0.0
2025-08-14 08:48:00-04:00,521.25,521.5,521.02,521.11,0,0.0,0.0
2025-08-14 08:49:00-04:00,521.11,521.5,520.82,521.2,0,0.0,0.0
2025-08-14 08:50:00-04:00,521.3309,521.7,520.84,521.66,0,0.0,0.0
2025-08-14 08:51:00-04:00,521.6,521.73,521.275,521.4,0,0.0,0.0
2025-08-14 08:52:00-04:00,521.45,521.73,521.0,521.58,0,0.0,0.0
2025-08-14 08:53:00-04:00,521.73,521.73,521.17,521.24,0,0.0,0.0
2025-08-14 08:54:00-04:00,521.73,521.73,521.17,521.45,0,0.0,0.0
2025-08-14 08:55:00-04:00,521.73,521.73,521.17,521.175,0,0.0,0.0
2025-08-14 08:56:00-04:00,521.17,521.5,520.9,521.4,0,0.0,0.0
2025-08-14 08:57:00-04:00,521.185,521.43,521.0,521.41,0,0.0,0.0
2025-08-14 08:58:00-04:00,521.48,521.71,521.34,521.615,0,0.0,0.0
2025-08-14 08:59:00-04:00,521.615,521.71,521.3,521.58,0,0.0,0.0
2025-08-14 09:00:00-04:00,521.71,521.9,521.5,521.5,0,0.0,0.0
2025-08-14 09:01:00-04:00,521.5,521.92,521.5,521.88,0,0.0,0.0
2025-08-14 09:02:00-04:00,521.5,521.95,521.5,521.51,0,0.0,0.0
2025-08-14 09:03:00-04:00,521.85,521.9,521.5,521.67,0,0.0,0.0
2025-08-14 09:04:00-04:00,521.6,521.9,521.51,521.56,0,0.0,0.0
2025-08-14 09:05:00-04:00,521.52,521.9,521.51,521.66,0,0.0,0.0
2025-08-14 09:06:00-04:00,521.68,522.0,521.51,521.52,0,0.0,0.0
2025-08-14 09:08:00-04:00,522.21,522.21,521.51,522.15,0,0.0,0.0
2025-08-14 09:09:00-04:00,521.51,522.05,521.51,521.77,0,0.0,0.0
2025-08-14 09:10:00-04:00,521.51,521.98,521.51,521.73,0,0.0,0.0
2025-08-14 09:11:00-04:00,521.7654,521.9,521.51,521.8,0,0.0,0.0
2025-08-14 09:12:00-04:00,521.8,521.82,521.5,521.52,0,0.0,0.0
2025-08-14 09:13:00-04:00,521.52,521.8,521.5,521.55,0,0.0,0.0
2025-08-14 09:14:00-04:00,521.55,521.8,521.47,521.6,0,0.0,0.0
2025-08-14 09:15:00-04:00,521.51,521.8,521.5,521.8,0,0.0,0.0
2025-08-14 09:16:00-04:00,521.65,521.8,521.49,521.55,0,0.0,0.0
2025-08-14 09:17:00-04:00,521.65,521.8,521.5,521.65,0,0.0,0.0
2025-08-14 09:18:00-04:00,521.5,521.8,521.5,521.62,0,0.0,0.0
2025-08-14 09:19:00-04:00,521.61,521.95,521.47,521.47,0,0.0,0.0
2025-08-14 09:20:00-04:00,521.51,521.9,521.4,521.9,0,0.0,0.0
2025-08-14 09:21:00-04:00,521.5,521.92,521.5,521.61,0,0.0,0.0
2025-08-14 09:22:00-04:00,521.77,521.95,521.47,521.715,0,0.0,0.0
2025-08-14 09:23:00-04:00,521.6,521.92,521.51,521.62,0,0.0,0.0
2025-08-14 09:24:00-04:00,521.71,521.95,521.51,521.57,0,0.0,0.0
2025-08-14 09:25:00-04:00,521.85,522.44,521.5,521.97,0,0.0,0.0
2025-08-14 09:26:00-04:00,521.5,522.02,521.5,521.93,0,0.0,0.0
2025-08-14 09:27:00-04:00,521.99,522.29,521.7,521.9,0,0.0,0.0
2025-08-14 09:28:00-04:00,522.6,523.0,522.4,522.6,0,0.0,0.0
2025-08-14 09:29:00-04:00,522.62,522.8,522.5,522.5,0,0.0,0.0
2025-08-14 09:30:00-04:00,522.405029296875,522.7999267578125,521.1599731445312,521.219970703125,603501,0.0,0.0
2025-08-14 09:31:00-04:00,521.3049926757812,522.3125,521.0599975585938,522.1300048828125,68442,0.0,0.0
2025-08-14 09:32:00-04:00,522.094970703125,522.72998046875,521.77001953125,522.4749755859375,40968,0.0,0.0
2025-08-14 09:33:00-04:00,521.5750122070312,521.7150268554688,521.0700073242188,521.3099975585938,146580,0.0,0.0
2025-08-14 09:34:00-04:00,521.280029296875,521.5098876953125,520.8800048828125,521.344970703125,107380,0.0,0.0
2025-08-14 09:35:00-04:00,521.344970703125,521.5198974609375,520.155029296875,520.7650146484375,116556,0.0,0.0
2025-08-14 09:36:00-04:00,520.8900146484375,521.3099975585938,520.5599975585938,521.10498046875,64762,0.0,0.0
2025-08-14 09:37:00-04:00,521.0999755859375,521.2000122070312,520.8499755859375,520.9249877929688,84118,0.0,0.0
2025-08-14 09:38:00-04:00,521.02001953125,521.02001953125,520.5599975585938,520.739990234375,73361,0.0,0.0
2025-08-14 09:39:00-04:00,520.6849975585938,520.8900146484375,520.625,520.6300048828125,98312,0.0,0.0
2025-08-14 09:40:00-04:00,520.4450073242188,520.7100219726562,520.2000122070312,520.64501953125,81799,0.0,0.0
2025-08-14 09:41:00-04:00,520.5999755859375,521.9498901367188,520.5999755859375,521.6799926757812,75168,0.0,0.0
2025-08-14 09:42:00-04:00,521.719970703125,521.7698974609375,521.3099975585938,521.5900268554688,61108,0.0,0.0
2025-08-14 09:43:00-04:00,521.5900268554688,521.7999877929688,521.3201293945312,521.614990234375,71932,0.0,0.0
2025-08-14 09:44:00-04:00,521.6599731445312,522.47998046875,521.6599731445312,522.3699951171875,58590,0.0,0.0
2025-08-14 09:45:00-04:00,522.6500244140625,522.6500244140625,522.6500244140625,522.6500244140625,77745,0.0,0.0
2025-08-14 09:46:00-04:00,522.635009765625,522.9099731445312,522.5700073242188,522.739990234375,75807,0.0,0.0
2025-08-14 09:47:00-04:00,522.8098754882812,523.0999755859375,522.6749877929688,522.85498046875,41198,0.0,0.0
2025-08-14 09:48:00-04:00,522.85498046875,523.1400146484375,522.85498046875,523.0399780273438,43064,0.0,0.0
2025-08-14 09:49:00-04:00,523.0999755859375,523.4199829101562,522.5999755859375,522.5999755859375,79753,0.0,0.0
2025-08-14 09:50:00-04:00,522.52001953125,523.3200073242188,522.4299926757812,523.239990234375,47739,0.0,0.0
2025-08-14 09:51:00-04:00,523.297607421875,523.9398803710938,523.260009765625,523.77001953125,43240,0.0,0.0
2025-08-14 09:52:00-04:00,523.7000122070312,523.9199829101562,523.5700073242188,523.7999877929688,61715,0.0,0.0
2025-08-14 09:53:00-04:00,523.760009765625,524.369873046875,523.3900146484375,523.4389038085938,114469,0.0,0.0
2025-08-14 09:54:00-04:00,523.44873046875,523.4749755859375,522.760009765625,522.760009765625,44521,0.0,0.0
2025-08-14 09:55:00-04:00,522.7750244140625,523.27001953125,522.7000732421875,522.7000732421875,43189,0.0,0.0
2025-08-14 09:56:00-04:00,522.9000244140625,523.1925048828125,522.6400146484375,523.1849975585938,49605,0.0,0.0
2025-08-14 09:57:00-04:00,523.1849975585938,523.239990234375,522.8250122070312,522.9500122070312,47744,0.0,0.0
2025-08-14 09:58:00-04:00,523.1580200195312,523.1580200195312,523.0,523.0999755859375,20668,0.0,0.0
2025-08-14 09:59:00-04:00,523.1799926757812,523.47998046875,523.0850219726562,523.239990234375,56290,0.0,0.0
2025-08-14 10:00:00-04:00,523.2999877929688,523.4199829101562,522.989990234375,523.4000244140625,43954,0.0,0.0
2025-08-14 10:01:00-04:00,523.4600219726562,523.4600219726562,522.989990234375,523.02001953125,61931,0.0,0.0
2025-08-14 10:02:00-04:00,522.9600219726562,523.30517578125,522.760009765625,523.135009765625,37322,0.0,0.0
2025-08-14 10:03:00-04:00,523.125,523.4544067382812,523.1049194335938,523.1199951171875,51638,0.0,0.0
2025-08-14 10:04:00-04:00,523.1658935546875,523.3200073242188,522.530029296875,522.530029296875,49030,0.0,0.0
2025-08-14 10:05:00-04:00,522.510009765625,522.5650024414062,521.8201293945312,522.4600219726562,92104,0.0,0.0
2025-08-14 10:06:00-04:00,522.4400024414062,522.659912109375,522.3800048828125,522.4849853515625,28425,0.0,0.0
2025-08-14 10:07:00-04:00,522.4299926757812,522.8499145507812,522.3800048828125,522.6099853515625,34190,0.0,0.0
2025-08-14 10:08:00-04:00,522.5850219726562,522.8900146484375,522.5599975585938,522.760009765625,26272,0.0,0.0
2025-08-14 10:09:00-04:00,522.7150268554688,522.8099975585938,522.5499877929688,522.719970703125,22541,0.0,0.0
2025-08-14 10:10:00-04:00,522.780029296875,522.9099731445312,522.3350219726562,522.3350219726562,42717,0.0,0.0
2025-08-14 10:11:00-04:00,522.3400268554688,522.4136962890625,522.02001953125,522.2899780273438,29932,0.0,0.0
2025-08-14 10:12:00-04:00,522.2899780273438,522.6900024414062,522.2899780273438,522.5399780273438,49985,0.0,0.0
2025-08-14 10:13:00-04:00,522.5449829101562,522.75,522.3699951171875,522.625,39806,0.0,0.0
2025-08-14 10:14:00-04:00,522.625,522.739990234375,522.5399780273438,522.5900268554688,41164,0.0,0.0
2025-08-14 10:15:00-04:00,522.60498046875,523.0208129882812,522.5800170898438,522.739990234375,33867,0.0,0.0
2025-08-14 10:16:00-04:00,522.7000122070312,522.8184204101562,522.52001953125,522.5349731445312,28051,0.0,0.0
2025-08-14 10:17:00-04:00,522.5700073242188,522.719970703125,522.5,522.614990234375,26437,0.0,0.0
2025-08-14 10:18:00-04:00,522.6599731445312,523.25,522.6599731445312,523.2349853515625,32829,0.0,0.0
2025-08-14 10:19:00-04:00,523.2999877929688,523.469970703125,523.2000122070312,523.2050170898438,28984,0.0,0.0
2025-08-14 10:20:00-04:00,523.1798095703125,523.7098999023438,523.1798095703125,523.60498046875,48773,0.0,0.0
2025-08-14 10:21:00-04:00,523.6098022460938,523.655029296875,523.4600219726562,523.52001953125,30754,0.0,0.0
2025-08-14 10:22:00-04:00,523.5599975585938,523.5599975585938,523.1900024414062,523.3800048828125,33223,0.0,0.0
2025-08-14 10:23:00-04:00,523.3925170898438,523.4199829101562,523.1400146484375,523.2150268554688,32077,0.0,0.0
2025-08-14 10:24:00-04:00,523.2849731445312,523.3853149414062,523.010009765625,523.3049926757812,44752,0.0,0.0
2025-08-14 10:25:00-04:00,523.2764282226562,523.4699096679688,523.0800170898438,523.3150024414062,51202,0.0,0.0
2025-08-14 10:26:00-04:00,523.3099975585938,523.5999755859375,523.1400146484375,523.5,56575,0.0,0.0
2025-08-14 10:27:00-04:00,523.5239868164062,523.719970703125,523.489990234375,523.6500244140625,28368,0.0,0.0
2025-08-14 10:28:00-04:00,523.6563720703125,523.8588256835938,523.614990234375,523.8250122070312,26671,0.0,0.0
2025-08-14 10:29:00-04:00,523.8300170898438,523.9099731445312,523.4099731445312,523.4299926757812,24460,0.0,0.0
2025-08-14 10:30:00-04:00,523.4299926757812,523.6199951171875,523.3883056640625,523.6199951171875,13365,0.0,0.0
2025-08-14 10:31:00-04:00,523.5800170898438,523.97998046875,523.5549926757812,523.97998046875,18017,0.0,0.0
2025-08-14 10:32:00-04:00,523.9099731445312,523.9099731445312,523.7550048828125,523.7899780273438,19767,0.0,0.0
2025-08-14 10:33:00-04:00,523.7899780273438,523.8699951171875,523.7050170898438,523.760009765625,14480,0.0,0.0
2025-08-14 10:34:00-04:00,523.760009765625,523.8800048828125,523.7100219726562,523.7999877929688,15262,0.0,0.0
2025-08-14 10:35:00-04:00,523.7999877929688,524.1699829101562,523.5650024414062,524.1699829101562,46046,0.0,0.0
2025-08-14 10:36:00-04:00,524.155029296875,524.2000122070312,523.9500122070312,523.9500122070312,22537,0.0,0.0
2025-08-14 10:37:00-04:00,524.0349731445312,524.1099853515625,523.9500122070312,523.9614868164062,17975,0.0,0.0
2025-08-14 10:38:00-04:00,523.8699951171875,524.033203125,523.6099853515625,523.6699829101562,34057,0.0,0.0
2025-08-14 10:39:00-04:00,523.6749877929688,524.0399780273438,523.6749877929688,524.0,15530,0.0,0.0
2025-08-14 10:40:00-04:00,524.0399780273438,524.1500244140625,523.851318359375,523.9417724609375,31138,0.0,0.0
2025-08-14 10:41:00-04:00,523.9450073242188,524.0900268554688,523.7100219726562,524.0900268554688,18459,0.0,0.0
2025-08-14 10:42:00-04:00,524.1583251953125,524.510009765625,524.0599975585938,524.3870239257812,33012,0.0,0.0
2025-08-14 10:43:00-04:00,524.4400024414062,524.969970703125,524.4199829101562,524.8099975585938,69531,0.0,0.0
2025-08-14 10:44:00-04:00,524.7750244140625,525.0,524.6500244140625,524.989990234375,41538,0.0,0.0
