Datetime,Close_norm,high_low_pct,price_change,RSI_14_norm,MACD,MACD_signal,BB_upper_norm,BB_lower_norm,Volume_norm,price_change_lag_1,Volume_norm_lag_1,price_change_lag_2,Volume_norm_lag_2,price_change_lag_3,Volume_norm_lag_3,price_change_lag_4,Volume_norm_lag_4
2023-09-18 09:30:00-04:00,0.9948159728550641,0.010535106117944086,0.0009129455157770305,0.27371812268883855,-1.9018410765477824,-1.8043915243664488,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958
2023-09-18 10:30:00-04:00,0.9948159728550641,0.0053666930256030835,0.002766809604732856,0.35246385442416284,-1.7988574870039997,-1.803284716893959,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958
2023-09-18 11:30:00-04:00,0.9948159728550641,0.0045556701558374345,-0.00166758981546955,0.32923027247580916,-1.741546208173645,-1.7909370151498964,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.002766809604732856,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958
2023-09-18 12:30:00-04:00,0.9948159728550641,0.0051147558895647555,-0.0024297463609879166,0.29841578579360517,-1.7406166531430927,-1.7808729427485357,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.00166758981546955,0.6375657741741958,0.002766809604732856,0.6375657741741958,0.0009129455157770305,0.6375657741741958,0.0009129455157770305,0.6375657741741958
2023-09-18 13:30:00-04:00,0.9948159728550641,0.003964135088239438,-0.0015678747617875466,0.2802332896589796,-1.7611336372402207,-1.776925081646873,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.0024297463609879166,0.6375657741741958,-0.00166758981546955,0.6375657741741958,0.002766809604732856,0.6375657741741958,0.0009129455157770305,0.6375657741741958
2023-09-18 14:30:00-04:00,0.9948159728550641,0.005522144347220177,-0.0005144190888938249,0.2743363856312688,-1.770595941770864,-1.775659253671671,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.0015678747617875466,0.6375657741741958,-0.0024297463609879166,0.6375657741741958,-0.00166758981546955,0.6375657741741958,0.002766809604732856,0.6375657741741958
2023-09-18 15:30:00-04:00,0.9948159728550641,0.006381057625550714,0.004038424762028647,0.38388829069758384,-1.6522373985971512,-1.7509748826567673,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.0005144190888938249,0.6375657741741958,-0.0015678747617875466,0.6375657741741958,-0.0024297463609879166,0.6375657741741958,-0.00166758981546955,0.6375657741741958
2023-09-18 16:00:00-04:00,0.9948159728550641,0.0044072948328268855,-0.00030387754986604953,0.3792301873043016,-1.5486551248970954,-1.710510931104833,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.004038424762028647,0.6375657741741958,-0.0005144190888938249,0.6375657741741958,-0.0015678747617875466,0.6375657741741958,-0.0024297463609879166,0.6375657741741958
2023-09-19 09:30:00-04:00,0.9948159728550641,0.011913183867258984,-0.004919027065669934,0.2506933786469979,-1.1194267412149088,-1.0902928994250178,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.00030387754986604953,0.6375657741741958,0.004038424762028647,0.6375657741741958,-0.0005144190888938249,0.6375657741741958,-0.0015678747617875466,0.6375657741741958
2023-09-19 10:30:00-04:00,0.9948159728550641,0.004575434553358625,-0.00012284241033488907,0.2494258737703558,-1.2569999012777657,-1.1236342997955675,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.004919027065669934,0.6375657741741958,-0.00030387754986604953,0.6375657741741958,0.004038424762028647,0.6375657741741958,-0.0005144190888938249,0.6375657741741958
2023-09-19 11:30:00-04:00,0.9948159728550641,0.00364367073549004,0.0012282938860166404,0.2881752868107739,-1.3185520104248667,-1.1626178419214275,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.00012284241033488907,0.6375657741741958,-0.004919027065669934,0.6375657741741958,-0.00030387754986604953,0.6375657741741958,0.004038424762028647,0.6375657741741958
2023-09-19 12:30:00-04:00,0.9948159728550641,0.0055080026285859755,0.002285004332644558,0.35497165831481015,-1.2923181192576294,-1.188557897388668,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.0012282938860166404,0.6375657741741958,-0.00012284241033488907,0.6375657741741958,-0.004919027065669934,0.6375657741741958,-0.00030387754986604953,0.6375657741741958
2023-09-19 13:30:00-04:00,0.9948159728550641,0.005700776275720454,0.003779082607806128,0.44752054811245,-1.1585198788252455,-1.1825502936759835,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.002285004332644558,0.6375657741741958,0.0012282938860166404,0.6375657741741958,-0.00012284241033488907,0.6375657741741958,-0.004919027065669934,0.6375657741741958
2023-09-19 14:30:00-04:00,0.9948159728550641,0.004995864670601676,0.0006706740893267504,0.4623206180206951,-1.0229397369053572,-1.1506281823218583,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.003779082607806128,0.6375657741741958,0.002285004332644558,0.6375657741741958,0.0012282938860166404,0.6375657741741958,-0.00012284241033488907,0.6375657741741958
2023-09-19 15:30:00-04:00,0.9948159728550641,0.003955872230870866,0.0011576691022467944,0.48784178615639967,-0.8747447662661898,-1.0954514991107247,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.0006706740893267504,0.6375657741741958,0.003779082607806128,0.6375657741741958,0.002285004332644558,0.6375657741741958,0.0012282938860166404,0.6375657741741958
2023-09-19 16:00:00-04:00,0.9948159728550641,0.0018245955479869321,0.000639001655561966,0.5019115982554471,-0.7319172469725004,-1.0227446486830798,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.0011576691022467944,0.6375657741741958,0.0006706740893267504,0.6375657741741958,0.003779082607806128,0.6375657741741958,0.002285004332644558,0.6375657741741958
2023-09-20 09:30:00-04:00,0.9948159728550641,0.006713825839507627,-0.007934330089360064,0.4162721986988233,-0.06938374642692224,-0.2499381577154346,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.000639001655561966,0.6375657741741958,0.0011576691022467944,0.6375657741741958,0.0006706740893267504,0.6375657741741958,0.003779082607806128,0.6375657741741958
2023-09-20 10:30:00-04:00,0.9948159728550641,0.006456322625101415,-0.0034920946840457656,0.3603031021407192,-0.2460681908105471,-0.2491641643344571,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.007934330089360064,0.6375657741741958,0.000639001655561966,0.6375657741741958,0.0011576691022467944,0.6375657741741958,0.0006706740893267504,0.6375657741741958
2023-09-20 11:30:00-04:00,0.9948159728550641,0.006728088224813476,0.000571407262816237,0.3750579858112251,-0.3668077469582727,-0.2726928808592202,1.0068501052973187,0.9950807900205593,0.6375657741741958,-0.0034920946840457656,0.6375657741741958,-0.007934330089360064,0.6375657741741958,0.000639001655561966,0.6375657741741958,0.0011576691022467944,0.6375657741741958
2023-09-20 12:30:00-04:00,0.9948159728550641,0.003266183928731543,-0.002024936827556667,0.34469817739953046,-0.5100005762620299,-0.32015441993978216,1.0068501052973187,0.9950807900205593,0.6375657741741958,0.000571407262816237,0.6375657741741958,-0.0034920946840457656,0.6375657741741958,-0.007934330089360064,0.6375657741741958,0.000639001655561966,0.6375657741741958
2023-09-20 13:30:00-04:00,0.9929265487913438,0.007224913962312303,-0.0024534987393692864,0.3118285200887038,-0.6801934080471597,-0.3921622175612577,1.007528562781773,0.995395538138735,1.387718131907309,-0.002024936827556667,0.6375657741741958,0.000571407262816237,0.6375657741741958,-0.0034920946840457656,0.6375657741741958,-0.007934330089360064,0.6375657741741958
