Datetime,Close_norm,high_low_pct,price_change,RSI_14_norm,MACD,MACD_signal,BB_upper_norm,BB_lower_norm,Volume_norm,price_change_lag_1,Volume_norm_lag_1,price_change_lag_2,Volume_norm_lag_2,price_change_lag_3,Volume_norm_lag_3,price_change_lag_4,Volume_norm_lag_4
2025-08-14 09:30:00-04:00,1.0006259810786797,0.004430963736075347,0.0030359121469349937,0.8487779442897874,0.3412632617022098,0.10188126611189505,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693
2025-08-14 09:31:00-04:00,1.0006259810786797,0.0044210595366747825,-0.00102425038751508,0.7727053554298138,0.4047157004400219,0.16244815297752044,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693
2025-08-14 09:32:00-04:00,1.0006259810786797,0.002220834888434855,-0.0015780062065987588,0.6727652385137768,0.42030172485564776,0.2140188673531459,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.00102425038751508,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693
2025-08-14 09:33:00-04:00,1.0006259810786797,0.0024026496446468083,-0.004378509733229952,0.4854457169914623,0.3459561221981744,0.24040631832215162,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.0015780062065987588,0.24006985687427693,-0.00102425038751508,0.24006985687427693,0.0030359121469349937,0.24006985687427693,0.0030359121469349937,0.24006985687427693
2025-08-14 09:34:00-04:00,1.0006259810786797,0.002954283475847132,0.0020808779006837863,0.5493794049397634,0.3224551303754879,0.2568160807328189,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.004378509733229952,0.24006985687427693,-0.0015780062065987588,0.24006985687427693,-0.00102425038751508,0.24006985687427693,0.0030359121469349937,0.24006985687427693
2025-08-14 09:35:00-04:00,1.0006259810786797,0.002310790103471683,0.0005566230697526819,0.5649823819268232,0.3107387299367872,0.26760061057361256,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0020808779006837863,0.24006985687427693,-0.004378509733229952,0.24006985687427693,-0.0015780062065987588,0.24006985687427693,-0.00102425038751508,0.24006985687427693
2025-08-14 09:36:00-04:00,1.0006259810786797,0.0015392684245864935,-0.0002995734669321015,0.55386082529799,0.2924334019638195,0.27256716885165394,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0005566230697526819,0.24006985687427693,0.0020808779006837863,0.24006985687427693,-0.004378509733229952,0.24006985687427693,-0.0015780062065987588,0.24006985687427693
2025-08-14 09:37:00-04:00,1.0006259810786797,0.003752846015597685,0.0037240407249394814,0.646887822756781,0.3441615835219807,0.2868860517857193,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.0002995734669321015,0.24006985687427693,0.0005566230697526819,0.24006985687427693,0.0020808779006837863,0.24006985687427693,-0.004378509733229952,0.24006985687427693
2025-08-14 09:38:00-04:00,1.0006259810786797,0.002130923974175813,0.0006396600834603916,0.6600488269313479,0.3927326168438583,0.3080553647973471,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0037240407249394814,0.24006985687427693,-0.0002995734669321015,0.24006985687427693,0.0005566230697526819,0.24006985687427693,0.0020808779006837863,0.24006985687427693
2025-08-14 09:39:00-04:00,1.0006259810786797,0.0033092526939884057,-0.0019178185706304474,0.5891086311651043,0.39041406740039974,0.3245271053179576,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0006396600834603916,0.24006985687427693,0.0037240407249394814,0.24006985687427693,-0.0002995734669321015,0.24006985687427693,0.0005566230697526819,0.24006985687427693
2025-08-14 09:40:00-04:00,1.0006259810786797,0.003639815475351172,-0.002818240126516547,0.5036145501800164,0.33149851211376813,0.32592138667711973,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.0019178185706304474,0.24006985687427693,0.0006396600834603916,0.24006985687427693,0.0037240407249394814,0.24006985687427693,-0.0002995734669321015,0.24006985687427693
2025-08-14 09:41:00-04:00,1.0006259810786797,0.0025207531572041873,0.0015766478910750337,0.5434225915985371,0.31093348786848196,0.3229238069153922,1.0026248858666365,0.9973751141333637,0.24006985687427693,-0.002818240126516547,0.24006985687427693,-0.0019178185706304474,0.24006985687427693,0.0006396600834603916,0.24006985687427693,0.0037240407249394814,0.24006985687427693
2025-08-14 09:42:00-04:00,1.0006259810786797,0.0016254112396821728,-0.0004625947370013872,0.5299720557791833,0.28264654294054026,0.3148683541204218,1.0026248858666365,0.9973751141333637,0.24006985687427693,0.0015766478910750337,0.24006985687427693,-0.002818240126516547,0.24006985687427693,-0.0019178185706304474,0.24006985687427693,0.0006396600834603916,0.24006985687427693
